Id Arbeidssted;Forvalt.location.coordinates.XCoordinate;Forvalt.location.coordinates.YCoordinate;ArbeidsstedOgTariffavtale.ID Tariffavtale
50341984;18,97144125;69,67990972;50341984 213100 - Virke Bok og Papiravtalen
50340964;18,92965151;69,67412429;50340964 210200 - PU Virke Landsoverenskomsten
50350859;8,12953997;58,17992054;50350859 210100 - Virke Landsoverenskomsten
60000609;9,65079813;59,66862141;60000609 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50305247;7,296406013;61,40281037;50305247 210100 - Virke Landsoverenskomsten
50305740;6,43499328;60,62883227;50305740 213100 - Virke Bok og Papiravtalen
50009560;7,934268854;62,72032697;50009560 210100 - Virke Landsoverenskomsten
50009628;7,17827467;62,73924614;50009628 213100 - Virke Bok og Papiravtalen
50005266;5,23362819;60,36322021;50005266 210100 - Virke Landsoverenskomsten
50252713;5,72177217;58,87626535;50252713 210100 - Virke Landsoverenskomsten
50253566;10,22621076;59,1301973;50253566 213100 - Virke Bok og Papiravtalen
50271697;9,23490444;58,72050823;50271697 210100 - Virke Landsoverenskomsten
50267087;6,35573624;62,46613037;50267087 210100 - Virke Landsoverenskomsten
50265975;13,19036466;65,83976644;50265975 210100 - Virke Landsoverenskomsten
50011409;10,01749486;64,04750075;50011409 210100 - Virke Landsoverenskomsten
50040090;18,93600312;69,6492392;50040090 215100 - Virke Reiselivsbransjen
50319562;6,268467;62,64087117;50319562 210100 - Virke Landsoverenskomsten
50319041;10,78509817;59,91529128;50319041 210100 - Virke Landsoverenskomsten
50324177;10,83547294;59,9432415;50324177 210100 - Virke Landsoverenskomsten
50322486;9,65186673;59,66885857;50322486 210100 - Virke Landsoverenskomsten
50309637;10,69363482;60,79999069;50309637 210100 - Virke Landsoverenskomsten
50315144;10,68249754;59,41606749;50315144 210100 - Virke Landsoverenskomsten
50316925;11,38116024;62,57563408;50316925 210100 - Virke Landsoverenskomsten
50316248;9,99349061;59,96525095;50316248 210100 - Virke Landsoverenskomsten
50328938;10,75486263;59,90211433;50328938 210100 - Virke Landsoverenskomsten
50343072;10,74318601;59,60398575;50343072 210100 - Virke Landsoverenskomsten
50342028;12,05872271;60,4554322;50342028 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50344006;10,14128882;63,32061809;50344006 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50343647;5,27688068;60,34978792;50343647 210100 - Virke Landsoverenskomsten
50348545;11,04873239;59,95602645;50348545 213100 - Virke Bok og Papiravtalen
50349819;5,12407613;60,35849587;50349819 210100 - Virke Landsoverenskomsten
50347945;6,66542894;58,29371588;50347945 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50302646;10,4849612;59,41622784;50302646 210100 - Virke Landsoverenskomsten
50004750;5,32780498;59,39563543;50004750 210200 - PU Virke Landsoverenskomsten
50264919;5,1139599;61,93545374;50264919 210100 - Virke Landsoverenskomsten
50009033;13,99033555;65,59677389;50009033 210100 - Virke Landsoverenskomsten
50324432;10,20785337;59,74233192;50324432 210200 - PU Virke Landsoverenskomsten
60001576;10,04764706;59,06881123;60001576 213100 - Virke Bok og Papiravtalen
50341690;10,44651791;63,44368811;50341690 210100 - Virke Landsoverenskomsten
60001563;5,3246431;60,39292207;60001563 210100 - Virke Landsoverenskomsten
50354439;5,32281744;59,39644772;50354439 210100 - Virke Landsoverenskomsten
50274640;5,26274286;59,43867958;50274640 210100 - Virke Landsoverenskomsten
60004565;10,34830192;59,28925923;60004565 210100 - Virke Landsoverenskomsten
60004565;10,34830192;59,28925923;60004565 210100 - Virke Landsoverenskomsten
50325665;10,45721137;63,43572939;50325665 210100 - Virke Landsoverenskomsten
50326136;9,76558259;61,5894708;50326136 210100 - Virke Landsoverenskomsten
50304719;6,14218691;62,47021771;50304719 210100 - Virke Landsoverenskomsten
50005013;8,71247873;58,45930703;50005013 210100 - Virke Landsoverenskomsten
50003531;11,07229936;60,79436584;50003531 210100 - Virke Landsoverenskomsten
50003598;11,07627006;60,79295751;50003598 210100 - Virke Landsoverenskomsten
50259078;11,38145769;59,12157762;50259078 210100 - Virke Landsoverenskomsten
50011413;27,84227895;71,03322724;50011413 210100 - Virke Landsoverenskomsten
50010665;10,92497036;63,46798896;50010665 210100 - Virke Landsoverenskomsten
50248076;5,33174967;59,39518083;50248076 210100 - Virke Landsoverenskomsten
50319466;5,31944662;60,39502559;50319466 210100 - Virke Landsoverenskomsten
50325342;12,20828262;65,47282633;50325342 210100 - Virke Landsoverenskomsten
50312775;5,73464493;58,95413596;50312775 210200 - PU Virke Landsoverenskomsten
50310573;12,12183265;59,98525454;50310573 210100 - Virke Landsoverenskomsten
50310422;10,03560839;59,04960476;50310422 216100 - Virke Energistasjonsoverenskomsten
50317250;10,24959519;60,15475198;50317250 210100 - Virke Landsoverenskomsten
50316457;9,534247865;63,40525344;50316457 210100 - Virke Landsoverenskomsten
50316699;11,00004295;59,25330198;50316699 210100 - Virke Landsoverenskomsten
50316463;8,562819644;63,7056458;50316463 210100 - Virke Landsoverenskomsten
50346790;10,94142203;60,88415464;50346790 210200 - PU Virke Landsoverenskomsten
50341775;10,39928433;63,43314394;50341775 210200 - PU Virke Landsoverenskomsten
50350751;10,30584041;59,81129164;50350751 210200 - PU Virke Landsoverenskomsten
50008365;15,39516466;67,25895077;50008365 210200 - PU Virke Landsoverenskomsten
50304587;11,01298935;60,85171205;50304587 210200 - PU Virke Landsoverenskomsten
50317730;9,61424904;59,17348898;50317730 210100 - Virke Landsoverenskomsten
50344927;5,34405948;60,36670836;50344927 213100 - Virke Bok og Papiravtalen
50346088;10,82919538;59,84841977;50346088 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50343278;10,75155248;59,91177069;50343278 213100 - Virke Bok og Papiravtalen
50326403;5,46457402;59,76443587;50326403 210100 - Virke Landsoverenskomsten
50348619;5,32197005;60,39309963;50348619 210100 - Virke Landsoverenskomsten
50353059;10,41209451;63,43523598;50353059 210100 - Virke Landsoverenskomsten
50351394;11,17532034;60,14240384;50351394 210100 - Virke Landsoverenskomsten
60003377;9,64087974;59,13794573;60003377 213100 - Virke Bok og Papiravtalen
50308556;5,03791357;61,60104879;50308556 213100 - Virke Bok og Papiravtalen
50352964;7,78107556;63,11047864;50352964 210200 - PU Virke Landsoverenskomsten
50350937;11,27811385;59,57735727;50350937 210100 - Virke Landsoverenskomsten
60001473;5,33115459;60,29686524;60001473 210100 - Virke Landsoverenskomsten
50005440;5,33181448;60,38923732;50005440 210100 - Virke Landsoverenskomsten
50329057;5,69110645;58,98399993;50329057 210100 - Virke Landsoverenskomsten
60006882;10,79347902;59,93074232;60006882 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50304598;5,72177217;58,87626535;50304598 210100 - Virke Landsoverenskomsten
50304661;10,37894487;63,36190794;50304661 210100 - Virke Landsoverenskomsten
50305811;9,99915888;59,75614519;50305811 210100 - Virke Landsoverenskomsten
50005429;5,29179476;60,34895628;50005429 210100 - Virke Landsoverenskomsten
50006558;10,25527336;60,15292938;50006558 210100 - Virke Landsoverenskomsten
50009604;7,17827467;62,73924614;50009604 210100 - Virke Landsoverenskomsten
50003246;7,78107556;63,11047864;50003246 210100 - Virke Landsoverenskomsten
50268694;5,73241652;58,97088267;50268694 210100 - Virke Landsoverenskomsten
50271212;11,08290975;59,27403313;50271212 210100 - Virke Landsoverenskomsten
50264566;9,6081984;59,20713174;50264566 210100 - Virke Landsoverenskomsten
50319973;10,76916982;59,948719;50319973 213100 - Virke Bok og Papiravtalen
50323903;10,22299832;61,22599369;50323903 210100 - Virke Landsoverenskomsten
50322302;5,49930643;59,77850716;50322302 210100 - Virke Landsoverenskomsten
50311204;5,03791357;61,60104879;50311204 210100 - Virke Landsoverenskomsten
50311210;8,01511436;63,45993506;50311210 210100 - Virke Landsoverenskomsten
50309141;5,84901459;61,45199623;50309141 210100 - Virke Landsoverenskomsten
50310366;10,84645068;59,92795526;50310366 210100 - Virke Landsoverenskomsten
50316475;7,293808599;63,00319809;50316475 210100 - Virke Landsoverenskomsten
50344697;9,12502414;62,07220549;50344697 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50346084;9,95527544;63,58203007;50346084 210100 - Virke Landsoverenskomsten
60005446;11,38116024;62,57563408;60005446 210100 - Virke Landsoverenskomsten
50350029;10,20804822;59,59474998;50350029 210100 - Virke Landsoverenskomsten
50349497;10,94308413;60,88451679;50349497 210100 - Virke Landsoverenskomsten
50347950;7,95329381;58,12483643;50347950 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50348294;11,38145769;59,12157762;50348294 210100 - Virke Landsoverenskomsten
50348253;10,45502353;63,43678641;50348253 210100 - Virke Landsoverenskomsten
50328267;5,34641052;60,36348692;50328267 210100 - Virke Landsoverenskomsten
60005886;10,2081205;59,58741255;60005886 210100 - Virke Landsoverenskomsten
50247030;11,48463969;64,02293609;50247030 210100 - Virke Landsoverenskomsten
50307239;8,978637794;63,60084547;50307239 210100 - Virke Landsoverenskomsten
50308124;17,41183927;68,43546557;50308124 210100 - Virke Landsoverenskomsten
50314319;11,48524938;63,79185223;50314319 210200 - PU Virke Landsoverenskomsten
50353119;9,0708348;59,41131663;50353119 210100 - Virke Landsoverenskomsten
50325558;7,78107556;63,11047864;50325558 210100 - Virke Landsoverenskomsten
50350644;9,2226659;59,56618616;50350644 210100 - Virke Landsoverenskomsten
50350409;6,43680709;62,60681372;50350409 210100 - Virke Landsoverenskomsten
50301332;10,30584041;59,81129164;50301332 210100 - Virke Landsoverenskomsten
50307022;5,27370411;59,41093681;50307022 210100 - Virke Landsoverenskomsten
50301127;11,05425661;60,79958305;50301127 210100 - Virke Landsoverenskomsten
50303473;5,29016245;60,34960219;50303473 210100 - Virke Landsoverenskomsten
60000398;6,43349125;60,62910836;60000398 210100 - Virke Landsoverenskomsten
50301893;5,74073244;58,88413323;50301893 210100 - Virke Landsoverenskomsten
50352456;10,69363482;60,79999069;50352456 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50352868;10,79399734;59,92697978;50352868 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
60007585;8,76541475;58,4607627;60007585 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
60005977;5,86143982;58,76686565;60005977 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50350415;14,37945299;67,28401993;50350415 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
60001915;9,6034596;59,19655649;60001915 210200 - PU Virke Landsoverenskomsten
60007524;9,64087974;59,13794573;60007524 210200 - PU Virke Landsoverenskomsten
50007696;6,868928313;62,0848343;50007696 210100 - Virke Landsoverenskomsten
50007441;11,49253863;64,01028402;50007441 210100 - Virke Landsoverenskomsten
50005547;5,32533669;60,39288711;50005547 210100 - Virke Landsoverenskomsten
50010081;6,41967077;60,62835723;50010081 210100 - Virke Landsoverenskomsten
50009724;11,07742401;61,8907504;50009724 210100 - Virke Landsoverenskomsten
50008259;14,38075543;67,28390834;50008259 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50008043;10,44828267;61,1311408;50008043 210100 - Virke Landsoverenskomsten
50003454;11,04671992;60,79870127;50003454 210100 - Virke Landsoverenskomsten
50271489;9,6034596;59,19655649;50271489 210200 - PU Virke Landsoverenskomsten
50271489;9,6034596;59,19655649;50271489 210200 - PU Virke Landsoverenskomsten
50265392;10,9245235;59,96214534;50265392 210100 - Virke Landsoverenskomsten
50028857;14,55905828;68,23329326;50028857 210100 - Virke Landsoverenskomsten
50010525;9,27609684;61,81676727;50010525 210100 - Virke Landsoverenskomsten
50010982;8,981288226;61,08765084;50010982 210100 - Virke Landsoverenskomsten
50320226;5,90408621;59,49789132;50320226 210100 - Virke Landsoverenskomsten
50318185;10,69301861;59,41398226;50318185 210100 - Virke Landsoverenskomsten
50319193;11,49162167;64,01124295;50319193 210100 - Virke Landsoverenskomsten
50318701;6,12462338;62,19934376;50318701 213100 - Virke Bok og Papiravtalen
50324186;10,67057673;60,78565988;50324186 210100 - Virke Landsoverenskomsten
50322192;10,37483247;63,35806783;50322192 210100 - Virke Landsoverenskomsten
50321802;10,77713047;62,2755988;50321802 210100 - Virke Landsoverenskomsten
50311929;5,3217287;60,46596925;50311929 210100 - Virke Landsoverenskomsten
50310993;5,00153997;61,59074017;50310993 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50312692;5,85053111;61,45254643;50312692 210100 - Virke Landsoverenskomsten
50310369;5,33181448;60,38923732;50310369 210100 - Virke Landsoverenskomsten
50317167;10,69363482;60,79999069;50317167 210100 - Virke Landsoverenskomsten
60007401;5,74396586;58,88481684;60007401 210200 - PU Virke Landsoverenskomsten
50312612;7,10321975;61,22979337;50312612 210100 - Virke Landsoverenskomsten
60006899;10,40058111;63,38991011;60006899 210200 - PU Virke Landsoverenskomsten
50354792;18,03061362;69,23485443;50354792 210100 - Virke Landsoverenskomsten
50248252;11,08290975;59,27403313;50248252 213100 - Virke Bok og Papiravtalen
50009997;16,11944426;69,31590571;50009997 210200 - PU Virke Landsoverenskomsten
50352562;10,94124459;60,88547709;50352562 210200 - PU Virke Landsoverenskomsten
50344933;6,43499328;60,62883227;50344933 210100 - Virke Landsoverenskomsten
50345126;11,16776002;59,58212185;50345126 210100 - Virke Landsoverenskomsten
50327232;5,6052194;58,80578784;50327232 210100 - Virke Landsoverenskomsten
50345971;8,59304162;58,33777764;50345971 213100 - Virke Bok og Papiravtalen
60001905;5,73402542;58,9707702;60001905 210200 - PU Virke Landsoverenskomsten
50343572;9,6034596;59,19655649;50343572 210100 - Virke Landsoverenskomsten
50348493;10,74099399;59,62391159;50348493 210100 - Virke Landsoverenskomsten
50327681;10,41176441;59,26928606;50327681 210100 - Virke Landsoverenskomsten
50328919;10,61434138;60,72893785;50328919 210100 - Virke Landsoverenskomsten
50328889;10,99305616;59,25156821;50328889 213100 - Virke Bok og Papiravtalen
60000160;10,20355782;59,74509198;60000160 210100 - Virke Landsoverenskomsten
60004049;10,77713047;62,2755988;60004049 210100 - Virke Landsoverenskomsten
50302879;5,73965241;58,84822783;50302879 210100 - Virke Landsoverenskomsten
50307321;6,43499328;60,62883227;50307321 210100 - Virke Landsoverenskomsten
50302222;16,5425451;68,79066686;50302222 210100 - Virke Landsoverenskomsten
50352595;5,20333824;60,42258402;50352595 210100 - Virke Landsoverenskomsten
60001916;5,98535639;61,90861282;60001916 213100 - Virke Bok og Papiravtalen
50340658;10,70323988;59,4462476;50340658 213100 - Virke Bok og Papiravtalen
60000851;5,32315898;60,47040789;60000851 213100 - Virke Bok og Papiravtalen
50352776;10,99305616;59,25156821;50352776 213100 - Virke Bok og Papiravtalen
60003350;13,19183876;65,84110582;60003350 210100 - Virke Landsoverenskomsten
50308385;10,39723597;63,43222184;50308385 210100 - Virke Landsoverenskomsten
60000487;5,72177217;58,87626535;60000487 210100 - Virke Landsoverenskomsten
50341372;10,40943726;59,26903207;50341372 210100 - Virke Landsoverenskomsten
60003988;10,81046246;59,87491424;60003988 210100 - Virke Landsoverenskomsten
50354121;5,73190663;58,89101719;50354121 210100 - Virke Landsoverenskomsten
50351837;23,33824439;69,97997294;50351837 210200 - PU Virke Landsoverenskomsten
60005843;6,35269247;62,46595303;60005843 210100 - Virke Landsoverenskomsten
60004951;6,00481023;58,45297176;60004951 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
60006262;10,25654749;60,16463666;60006262 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50304696;10,39902858;59,27877243;50304696 210100 - Virke Landsoverenskomsten
50305771;10,8205001;59,91079241;50305771 216200 - PU Virke Energistasjonsoverenskomsten
50007834;6,15932497;62,47191484;50007834 213100 - Virke Bok og Papiravtalen
50007849;6,026649589;62,12000425;50007849 210100 - Virke Landsoverenskomsten
50007821;6,16045869;62,47254666;50007821 210100 - Virke Landsoverenskomsten
50005833;5,29016245;60,34960219;50005833 213100 - Virke Bok og Papiravtalen
50010104;11,50414757;64,46741473;50010104 210100 - Virke Landsoverenskomsten
50010082;6,14536612;60,37275812;50010082 210100 - Virke Landsoverenskomsten
50003285;7,78107556;63,11047864;50003285 213100 - Virke Bok og Papiravtalen
50264189;28,17506502;70,20207936;50264189 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50026417;11,29730702;63,74466724;50026417 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50318200;10,30584041;59,81129164;50318200 213100 - Virke Bok og Papiravtalen
50317311;8,12010851;62,67983086;50317311 210100 - Virke Landsoverenskomsten
50318728;5,84122495;61,45767666;50318728 210100 - Virke Landsoverenskomsten
50318824;10,15797163;59,74252941;50318824 210100 - Virke Landsoverenskomsten
50323882;5,45626828;60,20243355;50323882 213100 - Virke Bok og Papiravtalen
50324815;11,45484891;64,80637455;50324815 210100 - Virke Landsoverenskomsten
50322109;8,56680557;62,67353664;50322109 210100 - Virke Landsoverenskomsten
50321930;10,30584041;59,81129164;50321930 210100 - Virke Landsoverenskomsten
50323216;7,81331229;58,09708475;50323216 213100 - Virke Bok og Papiravtalen
50322992;5,32463128;60,46638178;50322992 210100 - Virke Landsoverenskomsten
50323026;10,58779175;59,9179225;50323026 210100 - Virke Landsoverenskomsten
50322710;10,74054025;59,91630898;50322710 210100 - Virke Landsoverenskomsten
50322737;7,71220614;61,23733186;50322737 210200 - PU Virke Landsoverenskomsten
50311432;12,23140411;65,12615774;50311432 210100 - Virke Landsoverenskomsten
50312390;21,02487221;69,76728308;50312390 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50312249;10,39624884;63,43335359;50312249 210200 - PU Virke Landsoverenskomsten
50310685;10,9535232;59,91861505;50310685 210100 - Virke Landsoverenskomsten
50317259;7,95944841;58,25954303;50317259 210100 - Virke Landsoverenskomsten
50316448;9,648553977;63,61719243;50316448 210100 - Virke Landsoverenskomsten
50316402;9,69033084;62,59501235;50316402 210100 - Virke Landsoverenskomsten
50316407;10,28322982;63,0479823;50316407 210100 - Virke Landsoverenskomsten
50316300;10,83603085;59,7164168;50316300 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50354325;9,97803277;62,13231376;50354325 210200 - PU Virke Landsoverenskomsten
50354913;10,7731726;62,27874702;50354913 210100 - Virke Landsoverenskomsten
50345441;9,6034596;59,19655649;50345441 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50345875;7,97204265;58,26958789;50345875 213100 - Virke Bok og Papiravtalen
50343335;11,17253792;60,14306318;50343335 210100 - Virke Landsoverenskomsten
50342756;15,39682834;67,26845339;50342756 210100 - Virke Landsoverenskomsten
50343727;8,12953997;58,17992054;50343727 210100 - Virke Landsoverenskomsten
50349161;10,30332213;59,22211398;50349161 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50350250;6,54672072;60,06857495;50350250 210200 - PU Virke Landsoverenskomsten
50348128;9,6034596;59,19655649;50348128 213100 - Virke Bok og Papiravtalen
50327750;10,77623354;59,92546969;50327750 210100 - Virke Landsoverenskomsten
50307941;10,9535232;59,91861505;50307941 210100 - Virke Landsoverenskomsten
50306807;11,49527307;64,00835108;50306807 210100 - Virke Landsoverenskomsten
50307187;9,53672386;61,77576694;50307187 210100 - Virke Landsoverenskomsten
50320299;7,268259619;61,63615354;50320299 210100 - Virke Landsoverenskomsten
50323436;8,56793393;60,86109736;50323436 210200 - PU Virke Landsoverenskomsten
50353261;5,72830125;58,96986612;50353261 210100 - Virke Landsoverenskomsten
60001466;5,33290248;60,47261453;60001466 210100 - Virke Landsoverenskomsten
50308097;10,39371835;63,43036208;50308097 210100 - Virke Landsoverenskomsten
50342151;12,0104349;60,61136941;50342151 210100 - Virke Landsoverenskomsten
60001685;5,32627104;60,3929854;60001685 213100 - Virke Bok og Papiravtalen
60004004;5,32262842;60,46623688;60004004 210100 - Virke Landsoverenskomsten
50354907;10,45272301;61,12755569;50354907 210100 - Virke Landsoverenskomsten
50353801;5,28645429;60,38933527;50353801 210100 - Virke Landsoverenskomsten
50308262;5,73965241;58,84822783;50308262 210100 - Virke Landsoverenskomsten
50307559;7,15895888;62,73691112;50307559 210100 - Virke Landsoverenskomsten
50352036;10,83710673;59,7146509;50352036 210100 - Virke Landsoverenskomsten
60008594;9,99915888;59,75614519;60008594 210100 - Virke Landsoverenskomsten
50351584;11,08290975;59,27403313;50351584 210100 - Virke Landsoverenskomsten
60000301;10,6360473;59,91740458;60000301 210100 - Virke Landsoverenskomsten
60005823;5,33181448;60,38923732;60005823 210100 - Virke Landsoverenskomsten
50327305;5,1927273;59,26440262;50327305 213100 - Virke Bok og Papiravtalen
50351842;14,40245669;67,29682723;50351842 210200 - PU Virke Landsoverenskomsten
60001254;10,51949571;59,8905829;60001254 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50354860;10,81046247;59,87491425;50354860 210100 - Virke Landsoverenskomsten
60006712;15,41604515;68,69579872;60006712 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50007401;11,74049409;64,13986424;50007401 210100 - Virke Landsoverenskomsten
50007313;9,70490306;59,02884193;50007313 216200 - PU Virke Energistasjonsoverenskomsten
50010129;12,49307696;64,56111793;50010129 210100 - Virke Landsoverenskomsten
50009645;7,15786564;62,73757983;50009645 213100 - Virke Bok og Papiravtalen
50009769;12,63218268;66,02165485;50009769 213100 - Virke Bok og Papiravtalen
50000746;11,56557636;60,87816925;50000746 210100 - Virke Landsoverenskomsten
50004762;5,33174967;59,39518083;50004762 210100 - Virke Landsoverenskomsten
50258983;5,30749945;59,28349695;50258983 213100 - Virke Bok og Papiravtalen
50253331;10,02852465;59,05343602;50253331 213100 - Virke Bok og Papiravtalen
50010641;10,94308413;60,88451679;50010641 213100 - Virke Bok og Papiravtalen
50319815;11,48524938;63,79185223;50319815 210100 - Virke Landsoverenskomsten
50318041;10,22575608;59,13166297;50318041 213100 - Virke Bok og Papiravtalen
50317706;11,46802352;60,12155332;50317706 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50318655;5,75600333;59,86209742;50318655 210100 - Virke Landsoverenskomsten
50321516;7,95329381;58,12483643;50321516 213100 - Virke Bok og Papiravtalen
50317274;6,35153421;62,46481726;50317274 210100 - Virke Landsoverenskomsten
50323338;10,64386257;59,94813933;50323338 213100 - Virke Bok og Papiravtalen
50323361;5,30788142;59,37792906;50323361 210200 - PU Virke Landsoverenskomsten
50311943;10,91124796;63,44783053;50311943 210100 - Virke Landsoverenskomsten
50310926;9,11146646;60,5706311;50310926 210100 - Virke Landsoverenskomsten
50310888;8,74709126;58,47431621;50310888 210100 - Virke Landsoverenskomsten
50309976;11,17419776;60,28111772;50309976 210100 - Virke Landsoverenskomsten
50310123;6,15385774;62,47124575;50310123 213100 - Virke Bok og Papiravtalen
50315575;9,63530605;59,16283531;50315575 210100 - Virke Landsoverenskomsten
50315441;10,50126324;59,94151405;50315441 213100 - Virke Bok og Papiravtalen
50316373;11,38015504;62,57379285;50316373 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50316400;9,69033084;62,59501235;50316400 210100 - Virke Landsoverenskomsten
50314709;10,6383457;60,7785858;50314709 210100 - Virke Landsoverenskomsten
50345167;10,49120452;59,87373314;50345167 210100 - Virke Landsoverenskomsten
60000810;10,41176441;59,26928606;60000810 210200 - PU Virke Landsoverenskomsten
50350437;9,99405005;59,96536039;50350437 210100 - Virke Landsoverenskomsten
50349998;14,55905828;68,23329326;50349998 210100 - Virke Landsoverenskomsten
50352067;10,05081894;60,83183448;50352067 210200 - PU Virke Landsoverenskomsten
50303241;10,44828267;61,1311408;50303241 210100 - Virke Landsoverenskomsten
50353975;12,0104349;60,61136941;50353975 210100 - Virke Landsoverenskomsten
50307987;14,91235844;68,56700471;50307987 210100 - Virke Landsoverenskomsten
50326642;7,77943731;63,10957515;50326642 210100 - Virke Landsoverenskomsten
60002808;10,45502353;63,43678641;60002808 210100 - Virke Landsoverenskomsten
60006191;11,1872806;60,14996197;60006191 210100 - Virke Landsoverenskomsten
50325647;17,4191179;68,4054613;50325647 210100 - Virke Landsoverenskomsten
60004550;14,41123597;67,29217975;60004550 210100 - Virke Landsoverenskomsten
50342374;10,99775392;59,2528521;50342374 210100 - Virke Landsoverenskomsten
50340127;10,65853691;59,67278411;50340127 210100 - Virke Landsoverenskomsten
50301253;5,33784547;60,30373688;50301253 210100 - Virke Landsoverenskomsten
50307046;11,50794861;64,46691037;50307046 210100 - Virke Landsoverenskomsten
50273886;5,73477831;58,97198396;50273886 215100 - Virke Reiselivsbransjen
60001770;6,35153421;62,46481726;60001770 215100 - Virke Reiselivsbransjen
50344270;10,24525748;59,13094622;50344270 210100 - Virke Landsoverenskomsten
50347117;10,83790396;59,71913051;50347117 210100 - Virke Landsoverenskomsten
50340381;10,83603085;59,7164168;50340381 210100 - Virke Landsoverenskomsten
60005494;5,32315898;60,47040789;60005494 210100 - Virke Landsoverenskomsten
50342741;23,68364816;70,6622945;50342741 210100 - Virke Landsoverenskomsten
50342840;11,00452265;59,97784045;50342840 210100 - Virke Landsoverenskomsten
60003432;11,18497484;60,14860736;60003432 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50354269;13,19157167;65,8512594;50354269 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50345591;6,920117;62,83197406;50345591 210200 - PU Virke Landsoverenskomsten
50325967;6,72527855;61,90553762;50325967 210100 - Virke Landsoverenskomsten
60004528;5,34435426;60,47424158;60004528 210100 - Virke Landsoverenskomsten
50325954;10,99887767;59,25314923;50325954 210100 - Virke Landsoverenskomsten
60005025;29,74910522;70,0724027;60005025 215100 - Virke Reiselivsbransjen
50352813;10,74203815;59,9134693;50352813 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
60004788;10,41209451;63,43523598;60004788 210200 - PU Virke Landsoverenskomsten
60004796;10,74275617;59,91215725;60004796 210200 - PU Virke Landsoverenskomsten
60003018;10,44651791;63,44368811;60003018 210200 - PU Virke Landsoverenskomsten
60000608;9,65186673;59,66885857;60000608 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50304765;17,98190985;69,2276506;50304765 210100 - Virke Landsoverenskomsten
50007903;13,7076338;66,87287074;50007903 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50005289;5,33663362;60,37964524;50005289 210100 - Virke Landsoverenskomsten
50003356;8,56783318;62,67266958;50003356 213100 - Virke Bok og Papiravtalen
50262798;11,14754171;60,80599122;50262798 216100 - Virke Energistasjonsoverenskomsten
50264528;14,13632151;66,30934967;50264528 210100 - Virke Landsoverenskomsten
50263277;15,39299651;67,10297992;50263277 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50266176;10,37894487;63,36190794;50266176 215100 - Virke Reiselivsbransjen
50010514;8,09281497;61,9142863;50010514 210100 - Virke Landsoverenskomsten
50034970;12,65335002;66,01924448;50034970 210100 - Virke Landsoverenskomsten
50319907;10,92426802;63,46877159;50319907 210100 - Virke Landsoverenskomsten
50320157;5,7425038;58,88965142;50320157 210100 - Virke Landsoverenskomsten
50320946;10,44127786;59,83463419;50320946 210100 - Virke Landsoverenskomsten
50321309;8,56680557;62,67353664;50321309 210100 - Virke Landsoverenskomsten
50320564;10,06116391;59,07841596;50320564 210100 - Virke Landsoverenskomsten
50320758;7,73294983;63,11062601;50320758 210100 - Virke Landsoverenskomsten
50317980;10,74130866;59,91212121;50317980 215100 - Virke Reiselivsbransjen
50317313;11,04873239;59,95602645;50317313 210100 - Virke Landsoverenskomsten
50317300;10,76904228;59,95270895;50317300 210100 - Virke Landsoverenskomsten
50318850;5,27185191;59,41110858;50318850 210100 - Virke Landsoverenskomsten
50323600;7,181811883;62,73608256;50323600 215100 - Virke Reiselivsbransjen
50325487;11,73913666;63,41298462;50325487 210100 - Virke Landsoverenskomsten
50325391;10,26831241;60,17715942;50325391 210100 - Virke Landsoverenskomsten
